id;Perfume;Brand;Country;Gender;Rating Value;Rating Count;Year;Top;Middle;Base;Perfumer1;Perfumer2;mainaccord1;mainaccord2;mainaccord3;mainaccord4;mainaccord5
56506;wood for him dsquared²;DSQUARED2;;men;3,82;844;2018;Calabrian bergamot, Sicilian Lemon and Mandarin Orange;Violet Leaf, Ginger and Cardamom;White Woods, Vetiver and Ambroxan;;;citrus;woody;aromatic;warm spicy;ozonic
56507;want dsquared²;DSQUARED2;;women;3,84;1,154;2015;Ginger, Pink Pepper and Mandarin Orange;Heliotrope, Damask Rose and Neroli;Madagascar Vanilla, Vanilla Absolute and Woodsy Notes;Aurélien Guichard;;vanilla;powdery;woody;rose;citrus
56508;want pink ginger dsquared²;DSQUARED2;;women;3,74;530;2016;Ginger, Pink Pepper, Mangosteen, Mandarin Orange and Lemon;Heliotrope, Neroli and Damask Rose;Vanilla Absolute, Madagascar Vanilla, Woodsy Notes and Amberwood;Aurélien Guichard;;vanilla;woody;warm spicy;citrus;soft spicy
56509;agate oud prive;Dumont;;men;4,17;6;2020;Cloves, Orange and Cardamom;Rose, Violet and Saffron;Patchouli, Sandalwood and Vanilla;;;warm spicy;woody;powdery;citrus;vanilla
56510;celerio epic;Dumont;;unisex;4,68;19;2023;Cinnamon, Cognac, Apple and Nutmeg;Plum and Dry Wood;Vanilla and Musk;;;vanilla;warm spicy;fruity;woody;cinnamon
56511;cliff exotic;Dumont;;men;4,5;2;2018;Herbal Notes, Spicy Notes and Woodsy Notes;Musk and Amber;Vanilla and Musk;;;green;warm spicy;amber;musky;vanilla
56512;exciting absolute;Dumont;;men;5,0;4;2020;Mandarin Orange and Bergamot;Black Currant and Green Tea;Musk, Petitgrain, Sandalwood and Galbanum;;;citrus;green;woody;musky;fruity
56513;exciting insense;Dumont;;men;4,25;12;2020;Cinnamon, Basil and Lemon;Black Cardamom, Praline and Tolu Balsam;Black Amber, Patchouli and Brazilian Rosewood;;;warm spicy;cinnamon;sweet;aromatic;amber
56514;exciting oud touch;Dumont;;men;3,8;5;2018;Caramel, Orange and Raspberry;Patchouli, Rose, Jasmine and Violet;Olibanum, Musk, Vanilla and Amber;;;amber;powdery;white floral;rose;patchouli
56515;inspiritu pour homme;Dumont;;men;4,75;4;2020;Mandarin Orange, Bergamot, Jasmine and Saffron;Green Tea, Amberwood, Ambergris and Black Currant;Sandalwood, Musk, Cedar, Fire, Galbanum and Petitgrain;;;woody;citrus;green;warm spicy;amber
56516;ironic oud mirage;Dumont;;men;4,75;4;2020;Grapefruit, Lavender and Artemisia;Tobacco, Leather and Spices;Agarwood (Oud), dark woodsy notes and Ambergris;;;aromatic;fresh spicy;herbal;animalic;woody
56517;nitro black;Dumont;;men;4,45;49;2020;Pineapple, Black Currant, Bergamot and Apple;Birch, Patchouli, Pepper, Lavender, Rose and Jasmine;Musk, Amber and Vanilla;;;fruity;sweet;woody;leather;musky
56518;nitro blue;Dumont;;men;4,39;28;2020;Sage, Lemon, Cinnamon, Orange Blossom and Basil;Tolu Balsam, Black Cardamom, Praline and Woody Notes;Sweet Notes, Black Amber, Patchouli and Brazilian Rosewood;;;sweet;warm spicy;amber;aromatic;balsamic
56519;nitro green;Dumont;;men;4,52;27;2020;Saffron, Vanilla and Jasmine;Light Amber, Lavender, Cedar, Amberwood, Ambergris and Green Leaves;Fir Resin, Cedar, Violet and Earthy Notes;;;amber;woody;warm spicy;lavender;vanilla
56520;nitro intense;Dumont;;men;4,36;28;2023;Black Currant, Plum, Cinnamon, Pineapple, Cognac and Bergamot;Birch, Myrrh, Lavender, Patchouli, Jasmine, Pepper, Rose and Iris;Amber, Musk, Sandalwood, Vanilla and Tonka Bean;;;fruity;woody;warm spicy;amber;sweet
56521;nitro pour homme;Dumont;;men;3,5;12;2020;Lemon, Mandarin Orange, Bergamot, Grapefruit, Nutmeg and Cardamom;Orange Blossom, Jasmine and Cedar;Musk, Cedar, Tonka Bean, Sandalwood and Guaiac Wood;;;citrus;white floral;musky;powdery;woody
56522;nitro red;Dumont;;men;4,44;239;2020;Apple, Lavender and Bergamot;Watermelon, Cedar and Calamus;Amber, Sandalwood and Patchouli;;;ozonic;aquatic;amber;fruity;woody
56523;acqua di venezia (italian journey no. 1);DSH Perfumes;;women;3,8;5;;Bergamot, Amalfi Lemon, Blood Orange and Galbanum;Syringa and Red Berries;Amber and Musk;Dawn Spencer Hurwitz;;citrus;green;amber;aromatic;white floral
56524;adoration (milan);DSH Perfumes;;unisex;4,0;10;;Galbanum and Angelica;Brazilian Rosewood, Red Rose, Bulgarian Rose, Immortelle and Lily;Olibanum, Myrrh, Atlas Cedar, Labdanum, Australian Sandalwood, Incense and Vanilla Absolute;Dawn Spencer Hurwitz;;amber;woody;balsamic;warm spicy;sweet
56525;alba (from across the alps);DSH Perfumes;;unisex;4,14;7;;Bitter Orange, Neroli, Bergamot, Petitgrain and Lemon;Orange Blossom, Heliotrope, Jasmine, Narcissus, White Rose, Olive Blossom and Black Elder;Beeswax, Bitter Almond, Orris Root, Truffle, Australian Sandalwood and Virginia Cedar;Dawn Spencer Hurwitz;;citrus;white floral;floral;powdery;almond
56526;amber;DSH Perfumes;;unisex;4,27;11;;Bergamot, Paprika and Petitgrain;Beeswax, Amber, Sandalwood and Bulgarian Rose;Tolu Balsam, Peru Balsam, Ambergris, Myrrh, Musk and Oakmoss;Dawn Spencer Hurwitz;;amber;balsamic;animalic;powdery;warm spicy
56527;american beauty (rose no. 1);DSH Perfumes;;women;4,17;23;;;;;Dawn Spencer Hurwitz;;rose;floral;iris;citrus;fresh spicy
56528;amish;DSH Perfumes;;unisex;3,67;3;;;;;Dawn Spencer Hurwitz;;green;citrus;aromatic;fresh spicy;fresh
56529;ancient air;DSH Perfumes;;unisex;3,71;7;;;;;Dawn Spencer Hurwitz;;amber;balsamic;patchouli;woody;warm spicy
56530;aphrodisia;DSH Perfumes;;unisex;4,0;10;;;;;;;warm spicy;woody;amber;vanilla;yellow floral
56531;april;DSH Perfumes;;unisex;4,0;7;2017;;;;Dawn Spencer Hurwitz;;floral;green;sweet;powdery;aquatic
56532;aqua admirabilis (eau de cologne);DSH Perfumes;;unisex;3,6;5;;;;;Dawn Spencer Hurwitz;;citrus;aromatic;fresh spicy;white floral;floral
56533;arabian rose;DSH Perfumes;;unisex;3,2;5;;;;;Dawn Spencer Hurwitz;;rose;floral;;;
56534;"arome d'egypte (a spikenard perfume; natural)";DSH Perfumes;;unisex;4,19;21;;Cassis;Jasmine and Rose;Peru Balsam, Myrrh, Sandalwood, Olibanum, Virginia Cedar, Amber, French labdanum, Benzoin and Ambrette (Musk Mallow);Dawn Spencer Hurwitz;;amber;balsamic;woody;warm spicy;aromatic
56535;ashram;DSH Perfumes;;unisex;4,04;27;;;;;Dawn Spencer Hurwitz;;floral;woody;amber;tropical;smoky
56536;au lait;DSH Perfumes;;women;4,24;85;;;;;Dawn Spencer Hurwitz;;vanilla;lactonic;powdery;sweet;
56537;august picnic, 1976;DSH Perfumes;;unisex;4,18;11;2019;Green Leaves, Big Strawberry, Rhubarb, Bergamot and Lemon;Stems Greens and Spanish Jasmine;Grass, Galbanum, Vetiver, Atlas Cedar, Virginia Cedar, Australian Sandalwood, CO2 Extracts, Sugar and Agarwood (Oud);Dawn Spencer Hurwitz;;green;aromatic;woody;fruity;fresh
56538;avocado toast;DSH Perfumes;;unisex;4,11;46;2019;;;;Dawn Spencer Hurwitz;;green;sweet;floral;woody;powdery
56539;axis mundi;DSH Perfumes;;unisex;4,12;16;2016;;;;Dawn Spencer Hurwitz;;amber;woody;balsamic;warm spicy;aromatic
56540;bancha;DSH Perfumes;;unisex;3,76;17;;Lime, Mint, Mandarin Orange and Yuzu;Pine, Basil, Jasmine and Rose;Sandalwood and Virginia Cedar;Dawn Spencer Hurwitz;;woody;citrus;green;aromatic;fresh spicy
56541;beach blanket;DSH Perfumes;;unisex;4,43;23;;;;;Dawn Spencer Hurwitz;;coconut;white floral;marine;aromatic;sweet
56542;beach roses (rose no. 3);DSH Perfumes;;women;3,75;12;;Sea water, Neroli, Amalfi Lemon, Violet and Lily;Rose, Geranium and Carnation;Musk, Patchouli, Sandalwood and Snowdrops;Dawn Spencer Hurwitz;;rose;aromatic;marine;citrus;fresh spicy
56543;become the shaman;DSH Perfumes;;unisex;4,31;51;2017;;;;Dawn Spencer Hurwitz;;woody;citrus;amber;aromatic;warm spicy
56544;bermuda lyme;DSH Perfumes;;unisex;4,14;7;;;;;Dawn Spencer Hurwitz;;citrus;marine;aromatic;warm spicy;salty
56545;biwa;DSH Perfumes;;unisex;4,0;13;2020;;;;Dawn Spencer Hurwitz;;woody;vanilla;aromatic;aldehydic;savory
56546;bleu ambrée;DSH Perfumes;;unisex;4,25;8;2021;;;;Dawn Spencer Hurwitz;;amber;powdery;balsamic;vanilla;warm spicy
56547;bluedaisy;DSH Perfumes;;unisex;4,5;12;2017;;;;Dawn Spencer Hurwitz;;citrus;sweet;green;floral;fresh
56548;bodhi sativa (patchouli project no.1);DSH Perfumes;;unisex;4,38;8;;;;;Dawn Spencer Hurwitz;;patchouli;woody;warm spicy;earthy;balsamic
56549;bois étincelants;DSH Perfumes;;unisex;4,0;5;2021;;;;Dawn Spencer Hurwitz;;aldehydic;fresh;warm spicy;vanilla;iris
56550;bon vivant;DSH Perfumes;;unisex;4,0;1;;Lemon Blossom, Lemon Verbena and Amalfi Lemon;Marjoram and Jasmine;Musk, Sandalwood and Amber;Dawn Spencer Hurwitz;;citrus;white floral;herbal;fresh spicy;aromatic
56551;bridesmaid;DSH Perfumes;;women;5,0;2;;Pear;Sweet Pea, Rose and Lily-of-the-Valley;Musk and Heliotrope;Dawn Spencer Hurwitz;;floral;powdery;sweet;rose;white floral
56552;butterfly nectar;DSH Perfumes;;women;4,17;12;;;;;Dawn Spencer Hurwitz;;floral;sweet;honey;fruity;green
56553;cafe noir;DSH Perfumes;;women;4,03;74;;Cinnamon, Pepper, Paprika and Bergamot;Benzoin, French labdanum, Jasmine and Rose;Coffee, Tolu Balsam and Vanille;Dawn Spencer Hurwitz;;warm spicy;amber;coffee;vanilla;fresh spicy
56554;caravan spice (holiday no.11);DSH Perfumes;;unisex;3,67;15;;;;;Dawn Spencer Hurwitz;;warm spicy;amber;;;
56555;cardamom & khyphi;DSH Perfumes;;unisex;4,54;28;;;;;Dawn Spencer Hurwitz;;warm spicy;woody;earthy;aromatic;
56556;catch and release;DSH Perfumes;;unisex;5,0;3;;;;;Dawn Spencer Hurwitz;;;;;;
56557;cathedral (holiday no.3);DSH Perfumes;;unisex;4,12;25;;;;;Dawn Spencer Hurwitz;;amber;smoky;balsamic;warm spicy;
56558;chinchilla;DSH Perfumes;;unisex;4,19;42;2016;;;;Dawn Spencer Hurwitz;;musky;animalic;honey;floral;powdery
56559;cielle;DSH Perfumes;;women;4,0;9;;Bergamot, Clementine and Neroli;Stephanotis, Cassis, Mimosa, Jasmine and Rose;Opoponax, French labdanum, Sandalwood and Ambrette (Musk Mallow);Dawn Spencer Hurwitz;;citrus;amber;white floral;woody;sweet
56560;cimabue (italian journey no. 8);DSH Perfumes;;unisex;4,21;80;;Nutmeg, Cardamom, Bitter Orange, Neroli, Clementine, Bergamot and Amalfi Lemon;Cinnamon, Clove, Saffron, Beeswax, Carnation, Tuberose, Geranium, Jasmine and Rose;Vanilla, Opoponax, Benzoin, Sandalwood and French labdanum;Dawn Spencer Hurwitz;;warm spicy;citrus;amber;fresh spicy;vanilla
56561;coffee absolute;DSH Perfumes;;unisex;3,33;12;;;;;Dawn Spencer Hurwitz;;coffee;warm spicy;;;
56562;cordial (holiday no.12);DSH Perfumes;;women;4,14;7;;;;;Dawn Spencer Hurwitz;;caramel;mossy;powdery;earthy;sweet
56563;cotton candy;DSH Perfumes;;women;4,3;10;;;;;Dawn Spencer Hurwitz;;vanilla;sweet;powdery;;
56564;countess olenska;DSH Perfumes;;unisex;4,75;4;2022;Bergamot, Aldehydes and Clementine;Bulgarian Rose, French Rose, Rose Petals, Spicy Notes, Violet, Beeswax, Jasmine, Hay, Neroli, Saffron and Suede;Musk, Orris, Ambrette (Musk Mallow) and Australian Sandalwood;Dawn Spencer Hurwitz;;powdery;citrus;musky;floral;warm spicy
56565;cuir et champignon;DSH Perfumes;;unisex;4,12;8;2010;Chamomile, Clary Sage, Bergamot, Galbanum and Neroli;Mushroom, Clove, Honey, Iris, Sandalwood and Tuberose;Leather, Civet, Peru Balsam, Guaiac Wood, Cedar, Tobacco, Castoreum and Java vetiver oil;;;woody;warm spicy;earthy;animalic;leather
56566;d´anjou;DSH Perfumes;;women;3,83;12;;Pear and Petitgrain;Lily-of-the-Valley, Rose and Cyclamen;Musk;Dawn Spencer Hurwitz;;white floral;fresh;fruity;green;sweet
56567;d’anjou;DSH Perfumes;;women;4,0;5;;;;;Dawn Spencer Hurwitz;;floral;fruity;sweet;aquatic;fresh
56568;damasq;DSH Perfumes;;unisex;4,78;9;2021;;;;Dawn Spencer Hurwitz;;amber;woody;warm spicy;balsamic;rose
56569;dark moon (holiday no.16);DSH Perfumes;;unisex;4,24;29;2016;;;;Dawn Spencer Hurwitz;;woody;warm spicy;amber;cacao;fresh spicy
56570;december;DSH Perfumes;;unisex;4,23;31;2010;Spices, Clove, Ginger, Orange and Galbanum;Pine, Fir, Resin and Rose;Incense, Tonka Bean, Virginia Cedar, Tolu Balsam, Myrhh, oak moss, Vanille and Olibanum;Dawn Spencer Hurwitz;;warm spicy;woody;amber;aromatic;balsamic
56571;dirty rose;DSH Perfumes;;unisex;4,32;28;2009;Pimento, Bergamot, Currant buds and Pink Pepper;Incense, Rose, Tobacco, Brazilian Rosewood, Guaiac Wood, Rose Geranium, Myrrh and Orris Root;Leather, Agarwood (Oud), Vetiver, Cedar, Labdanum, Mastic or Lentisque, Moss, Ambergris, Australian Sandalwood, Amyris, Indian Patchouli, Olibanum and Styrax;Dawn Spencer Hurwitz;;amber;woody;leather;smoky;balsamic
56572;divine gardens (mantua);DSH Perfumes;;unisex;5,0;6;;Tomato Leaf, Herbal Notes, Green Mandarin, Basil, Bergamot, Thyme, Bitter Orange and Mint;Lily-of-the-Valley, Jasmine, Tagetes, Balsam Fir, Bulgarian Rose, Silver Pine and Violet;Australian Sandalwood, Vetiver, Indian Patchouli, Orris Root, Oakmoss and Musk;Dawn Spencer Hurwitz;;aromatic;green;woody;fresh spicy;white floral
56573;don't explain;DSH Perfumes;;unisex;4,8;5;2021;;;;Dawn Spencer Hurwitz;;white floral;animalic;musky;leather;lactonic
56574;"eau de coquette (the perfumed court; natural)";DSH Perfumes;;unisex;4,62;8;;Angelica and Nutmeg;African Orange Flower, Jasmine, Orris Root and Rose;Ambergris;Dawn Spencer Hurwitz;;white floral;amber;powdery;musky;animalic
56575;"eau de fleurs d'oranger du roi (the perfumed court; natural)";DSH Perfumes;;unisex;3,7;10;;Amalfi Lemon and Bitter Orange;Neroli and African Orange Flower;Petitgrain, Beeswax and Ambergris;Dawn Spencer Hurwitz;;citrus;white floral;amber;animalic;aromatic
56576;"eau de la favourite (the perfumed court ; natural)";DSH Perfumes;;unisex;;;;;;;Dawn Spencer Hurwitz;;citrus;white floral;iris;woody;sweet
56577;"eau de trianon (the perfumed court; natural)";DSH Perfumes;;women;4,33;9;;Galbanum, Bergamot, Amalfi Lemon and African Orange Flower;Jasmine, Orris Root, Violet Leaf, Rose and Tuberose;Amber, Benzoin, Virginia Cedar and Vanilla;Dawn Spencer Hurwitz;;white floral;green;amber;citrus;aromatic
56578;"eau de vie (lavender 1; natural)";DSH Perfumes;;women;3,43;7;;Angelica, Amalfi Lemon, Beeswax, Bergamot and Anise;Geranium, Lavender, Neroli, Tarragon, Rose and Rosemary;Hay, Orris Root and Sandalwood;Dawn Spencer Hurwitz;;aromatic;fresh spicy;citrus;herbal;rose
56579;egyptian shalimar;DSH Perfumes;;unisex;4,18;11;;;;;Dawn Spencer Hurwitz;;amber;vanilla;warm spicy;citrus;balsamic
56580;electric summer;DSH Perfumes;;unisex;4,0;7;2022;;;;Dawn Spencer Hurwitz;;ozonic;green;floral;powdery;aldehydic
56581;en fleur;DSH Perfumes;;women;4,0;3;;Lemon Blossom and Amalfi Lemon;Frangipani;Orchid and Musk;Dawn Spencer Hurwitz;;floral;citrus;white floral;tropical;lactonic
56582;en vacances;DSH Perfumes;;unisex;3,5;2;;;;;Dawn Spencer Hurwitz;;citrus;rose;fresh spicy;fresh;green
56583;epices d'hiver;DSH Perfumes;;unisex;4,21;14;;Nutmeg, Pink Pepper and Artemisia;Benzoin, Jasmine and Lily;Patchouli and Amber;Dawn Spencer Hurwitz;;fresh spicy;amber;patchouli;soft spicy;warm spicy
56584;épices d’hiver (winter spices);DSH Perfumes;;unisex;3,0;9;;;;;Dawn Spencer Hurwitz;;warm spicy;amber;;;
56585;essenza dell'ibisco (italian journey no. 6);DSH Perfumes;;women;4,25;12;;Boronia, Apricot, Mandarin Orange and Osmanthus;Tuberose, Ylang-Ylang, Jasmine, Orris Root and Rose;Benzoin, Sandalwood, French labdanum, Civetta, Amber, Myrrh and Olibanum;Dawn Spencer Hurwitz;;amber;floral;white floral;woody;fruity
56586;estancia;DSH Perfumes;;unisex;2,86;7;2022;Bergamot and Mate;Leather, Guaiac Wood, Tequila, Agave, Amyris, Hay, Spices, Sweet Grass, Damask Rose, Jasmine and Galbanum;Castoreum, Vetiver, Ambergris, Oakmoss, Cade oil, Coumarin, Indian Patchouli, Olibanum, Peru Balsam and Cedar;Dawn Spencer Hurwitz;;woody;leather;aromatic;smoky;animalic
56587;eucalyptus;DSH Perfumes;;unisex;4,0;2;;;;;Dawn Spencer Hurwitz;;green;woody;camphor;aromatic;
56588;euphorisme d’opium;DSH Perfumes;;women;4,46;13;;;;;Dawn Spencer Hurwitz;;warm spicy;amber;floral;;
56589;evolution musk;DSH Perfumes;;unisex;4,0;2;;;;;Dawn Spencer Hurwitz;;green;leather;;;
56590;festive (holiday no.1);DSH Perfumes;;unisex;4,0;7;;;;;Dawn Spencer Hurwitz;;amber;woody;fresh spicy;aromatic;warm spicy
56591;feuilles (leaves);DSH Perfumes;;women;4,44;9;;Grapefruit, Lavender, Petitgrain and Basil;Rose, Jasmine, Geranium and Lily-of-the-Valley;oak moss, Galbanum, Fern, Vetyver and Patchouli;Dawn Spencer Hurwitz;;aromatic;citrus;rose;fresh spicy;earthy
56592;feuilles vertes (green leaves);DSH Perfumes;;unisex;;;;Lime, Lavender, Bergamot and Basil;Jasmine, Geranium, Pepper and Pine;oak moss, Vetyver, Patchouli, Galbanum and Fern;Dawn Spencer Hurwitz;;aromatic;earthy;woody;citrus;mossy
56593;"fire opal (orange 2; natural)";DSH Perfumes;;unisex;4,17;12;;Star Anise, Bitter Orange and Coriander;Mandarin Orange, Nutmeg, Blood Orange and Clove;Olibanum and Brazilian Rosewood;Dawn Spencer Hurwitz;;citrus;fresh spicy;soft spicy;anis;amber
56594;firefly;DSH Perfumes;;unisex;4,4;10;;;;;Dawn Spencer Hurwitz;;green;mossy;earthy;woody;
56595;fleuriste;DSH Perfumes;;unisex;4,25;16;2015;;;;Dawn Spencer Hurwitz;;warm spicy;floral;green;white floral;aromatic
56596;for the groom;DSH Perfumes;;men;5,0;2;;Bergamot and Lime;African Orange Flower and Spices;Sandalwood, Amber and Musk;Dawn Spencer Hurwitz;;citrus;powdery;woody;white floral;warm spicy
56597;fou d’opium;DSH Perfumes;;unisex;4,32;19;2015;;;;Dawn Spencer Hurwitz;;warm spicy;amber;woody;powdery;floral
56598;foxy;DSH Perfumes;;unisex;4,3;47;2017;;;;Dawn Spencer Hurwitz;;animalic;amber;warm spicy;woody;fresh spicy
56599;french lily;DSH Perfumes;;unisex;4,0;12;2017;;;;Dawn Spencer Hurwitz;;white floral;fresh;green;musky;animalic
56600;french linden blossom (lime blossom);DSH Perfumes;;unisex;4,67;6;;;;;Dawn Spencer Hurwitz;;yellow floral;sweet;honey;floral;green
56601;gardenia essense;DSH Perfumes;;unisex;4,5;4;2015;;;;Dawn Spencer Hurwitz;;white floral;lactonic;;;
56602;gekkou hanami;DSH Perfumes;;unisex;4,0;21;2017;;;;Dawn Spencer Hurwitz;;citrus;floral;fresh spicy;fresh;aromatic
56603;gelsomino (jasmine: italian journey no. 5);DSH Perfumes;;unisex;4,75;8;;Bitter Orange, Bergamot and Violet;Jasmine, Neroli and Dyer’s Greenweed;Sandalwood, Beeswax, Vetiver, Oakmoss, Vanilla, Musk and Amber;Dawn Spencer Hurwitz;;white floral;citrus;woody;powdery;floral
56604;giardini segreti (italian journey no. 3);DSH Perfumes;;women;4,82;11;;Neroli, Bitter Orange, Honeysuckle, Galbanum and Bergamot;Tuberose, Gardenia, Jasmine, Mimosa, Rose Geranium and Orris Root;Musk, Galbanum, Amber and Ambergris;Dawn Spencer Hurwitz;;white floral;citrus;tuberose;green;fresh spicy
56605;"gingembre (ginger 1; natural)";DSH Perfumes;;unisex;4,25;16;;Clove, Star Anise, Nutmeg, Paprika, Mandarin Orange and Black Pepper;Ginger, Benzoin, Osmanthus, Jasmine, Beeswax and Rose;Rum, Patchouli, French labdanum, Tolu Balsam, Sandalwood, Oakmoss, Cacao and Ambrette (Musk Mallow);Dawn Spencer Hurwitz;;warm spicy;amber;woody;floral;fresh spicy
56606;green rhubarb and cane sugar;DSH Perfumes;;unisex;4,0;3;2022;Rhubarb, Lemon and Bergamot;Green Accord, Pear, Mimosa, Sugar Cane, Bulgarian Rose, Cabreuva, Tunisian Neroli, Galbanum, Lime and Jasmine;Australian Sandalwood, Ambrette (Musk Mallow), Olibanum and Virginia Cedar;Dawn Spencer Hurwitz;;green;sweet;fruity;woody;aromatic
56607;guimauve de soie;DSH Perfumes;;women;4,12;17;;Violet Leaf, Anise, Lemon and Bergamot;Parma Violet, Orris Root, Heliotrope, Bitter Almond, Cacao, Bulgarian Rose and Mimosa;Musk, Vanilla, Civet, Moss, Tonka Bean, Ambrette (Musk Mallow) and Australian Sandalwood;Dawn Spencer Hurwitz;;powdery;violet;floral;vanilla;almond
56608;gum tree cabin;DSH Perfumes;;unisex;3,09;11;2020;;;;Dawn Spencer Hurwitz;;woody;aromatic;fresh spicy;green;camphor
56609;habibi;DSH Perfumes;;unisex;4,0;14;2017;;;;Dawn Spencer Hurwitz;;white floral;honey;sweet;warm spicy;oud
56610;halfeti;DSH Perfumes;;unisex;4,0;1;2022;Blackberry, Bergamot and Birch Tar;Bulgarian Rose, Rose, Damask Rose, French Rose, Moroccan Rose, Turkish Rose, Cognac, Tobacco, black fig, Cassis, Copaiba balm, Egyptian Pelargonium, Galbanum, Jasmine, Rose Leaf, Incense, Leather, Papyrus and Saffron;Olibanum, Cambodian Oud, Hyrax, Amber, Natural Musk, Indian Patchouli, Ambergris, Atlas Cedar, Australian Sandalwood, Oakmoss, Castoreum, Labdanum, Myrrh, Orris and Vetiver;;;woody;amber;warm spicy;animalic;musky
56611;halloween;DSH Perfumes;;unisex;4,29;7;;;;;Dawn Spencer Hurwitz;;amber;warm spicy;woody;soft spicy;anis
56612;hand of buddha;DSH Perfumes;;unisex;3,0;7;;;;;Dawn Spencer Hurwitz;;citrus;fresh;green;;
56613;hanukah cannelle (holiday no.9);DSH Perfumes;;unisex;4,25;12;;;;;Dawn Spencer Hurwitz;;honey;cinnamon;fruity;warm spicy;fresh
56614;hinoki;DSH Perfumes;;unisex;3,75;8;;;;;Dawn Spencer Hurwitz;;woody;aromatic;fresh spicy;;
56615;hippie chic;DSH Perfumes;;unisex;3,83;6;;;;;Dawn Spencer Hurwitz;;coconut;patchouli;warm spicy;sweet;tobacco
56616;il marinaio da capri (the sailor from capri);DSH Perfumes;;unisex;3,76;17;2017;;;;Dawn Spencer Hurwitz;;citrus;white floral;aromatic;woody;green
56617;indochine (ginger 2);DSH Perfumes;;unisex;3,0;7;;Grapefruit, Mandarin Orange, Bergamot, Basil, Amalfi Lemon, Petitgrain, Lemon Balm and Lime peel;Ylang-Ylang, Jasmine, Ginger, Basil and Brazilian Rosewood;Musk, Sandalwood and Honey;Dawn Spencer Hurwitz;;citrus;fresh spicy;woody;aromatic;sweet
56618;indus;DSH Perfumes;;unisex;4,15;20;2012;Cardamom, Cloves, Black Pepper, Cinnamon and Bergamot;Beeswax, Honey, Black Tea, Ginger and Jasmine;Vanilla, Milk, Amber, Patchouli, Musk and Tolu Balsam;Dawn Spencer Hurwitz;;warm spicy;honey;beeswax;animalic;fresh spicy
56619;inner sanctum;DSH Perfumes;;unisex;4,41;17;;;;;Dawn Spencer Hurwitz;;amber;mossy;oud;rose;smoky
56620;iris tuxedo;DSH Perfumes;;unisex;4,55;11;2020;Plum and Black Currant;Iris, Orris Root and Black Tea;Myrrh, Musk, Ambrette (Musk Mallow) and Oakmoss;Dawn Spencer Hurwitz;;fruity;iris;powdery;earthy;sweet
56621;ivory;DSH Perfumes;;unisex;3,5;2;;;;;Dawn Spencer Hurwitz;;amber;musky;woody;citrus;powdery
56622;jitterbug;DSH Perfumes;;women;4,3;40;;Pepper, Blackberry, Amalfi Lemon and Bergamot;Clove, Benzoin, Jasmine and Rose;French labdanum, Patchouli, Amber, Olibanum, Incense and Musk;Dawn Spencer Hurwitz;;amber;warm spicy;balsamic;woody;fresh spicy
