id;Perfume;Brand;Country;Gender;Rating Value;Rating Count;Year;Top;Middle;Base;Perfumer1;Perfumer2;mainaccord1;mainaccord2;mainaccord3;mainaccord4;mainaccord5
131;here-to-stay;naomi-campbell;USA;women;3,12;89;2020;raspberry, black currant;rose, jasmine;musk, vanilla;unknown;unknown;fruity;rose;white floral;sweet;musky
132;deja-vu;teo-cabanel;France;unisex;3,12;104;2023;bubble gum, raspberry, citron;iris, jasmine sambac, orange blossom;white leather, white musk;patrice revillard;unknown;fruity;iris;sweet;powdery;citrus
133;active-water;sergio-tacchini;Italy;men;3,12;34;2005;caraway, white musk;cedar, egyptian pelargonium, sandalwood;juniper berries, bergamot;unknown;unknown;aromatic;woody;fresh spicy;powdery;citrus
134;colore-colore-pink;parfums-genty;Russia;women;3,12;34;2008;grapefruit, lemon, bergamot, rose, white flowers, jasmine;raspberry, red berries, peach, wild strawberry;woody notes, musk;unknown;unknown;fruity;citrus;sweet;unknown;unknown
135;opulentas;navitus-parfums;UAE;unisex;3,12;51;2020;apple, lemon, pink pepper;agarwood (oud), cypriol oil or nagarmotha, rose, patchouli;woody notes, amber, oakmoss;christian carbonnel;unknown;woody;oud;earthy;rose;fruity
136;clean-baby-girl;clean;USA;women;3,13;62;2003;cyclamen, lemon, orange, egyptian pelargonium;heliotrope, african violet, lavender, ceylon cinnamon, ylang-ylang;white musk, cedar;unknown;unknown;powdery;floral;citrus;violet;aromatic
137;h2eau-golden-citrus;clean;USA;unisex;3,13;39;2023;mandarin orange, water notes, bergamot;neroli, orange blossom;musk;unknown;unknown;citrus;white floral;aquatic;fresh;fresh spicy
138;al-misk;ricardo-ramos-perfumes-de-autor;Spain;unisex;3,13;31;2017;copaiba balm, bergamot, absinthe;black pepper, magnolia, mace;guaiac wood, musk, gurjan balsam;jorge lee;unknown;woody;fresh spicy;musky;powdery;citrus
139;sweet-spoiled;haute-fragrance-company-hfc;France;women;3,13;148;2017;artemisia, rum;crithmum, osmanthus, labdanum;madagascar vanilla, benzoin, patchouli;vincent ricord;unknown;vanilla;warm spicy;amber;aromatic;herbal
140;indomptee;lulu-castagnette;France;women;3,13;86;2005;pineapple, guava, mango, bergamot, melon, mandarin orange, black currant;magnolia, rose, lily-of-the-valley, jasmine;iris, patchouli, oakmoss, vetiver;pierre bourdon;unknown;fruity;tropical;sweet;citrus;fresh
141;spring-narcissus;pokrovka-trading-house;Russia;women;3,13;46;0;geranium, rose;narcissus, lily-of-the-valley;vanilla, cedar, patchouli;marina nikitina;unknown;yellow floral;green;vanilla;aromatic;fresh spicy
142;aspire;avon;USA;women;3,14;300;2011;aldehydes;jasmine, african orange flower, iris, rose;musk, sandalwood, virginia cedar;nathalie feisthauer;unknown;white floral;aldehydic;powdery;woody;fresh
143;sirenis;les-liquides-imaginaires;France;unisex;3,14;216;2022;clary sage, bergamot, cardamom;genet, flowers, sandalwood;musk, moss, amber, vetiver, patchouli;marion costero;sonia constant;musky;aromatic;floral;woody;powdery
144;lovely-kiss;salvador-dali;Spain;women;3,14;123;2011;grapefruit, rhuburb, black currant, sugar, pink pepper;litchi, violet, peony;musk, patchouli, virginia cedar;delphine lebeau;unknown;fruity;citrus;sweet;fresh;floral
145;poggia;tiziana-terenzi;Italy;unisex;3,14;116;2020;bergamot, lemon, peach, orange;ylang-ylang, rosemary, turkish rose, passionfruit, green apple;musk, ambergris, vanilla;paolo terenzi;unknown;citrus;aromatic;fresh spicy;sweet;musky
146;t-shelby;calaj;Romania;unisex;3,14;49;2022;pineapple, lemon, bergamot, grapefruit;ozonic notes, myrtle, cassia, orange blossom;seaweed, earthy notes, ambergris, oakmoss, melon, incense, cedar;flavius calaj;unknown;ozonic;earthy;amber;aromatic;marine
147;strast;brocard;Russia;women;3,14;73;2016;raspberry, mandarin orange, orange, apple;litchi, rose, apricot, lily;musk, amber;michel gouges;unknown;fruity;rose;sweet;tropical;citrus
148;cashmere-kush;boy-smells;USA;unisex;3,14;59;2022;rhubarb, pink pepper, aldehydes;orris, heliotrope, tulip;cashmere wood, ambroxan, musk, vetiver;unknown;unknown;musky;amber;woody;powdery;iris
149;my-sin;lanvin;France;women;3,14;70;2017;juicy apricot, pear;freesia, rose petals;musk, sandalwood;unknown;unknown;fruity;floral;powdery;sweet;rose
150;fortuna;electimuss;UK;unisex;3,14;59;2020;saffron, grapefruit;lily-of-the-valley, rose, geranium;agarwood (oud), musk, patchouli, vetiver;sofia bardelli;unknown;rose;white floral;fresh spicy;oud;aromatic
151;love;avon;USA;women;3,15;157;2014;apple blossom, fruity notes, orange;rose, lily-of-the-valley, jasmine;musk, white woods, vanilla;unknown;unknown;floral;fruity;rose;white floral;sweet
152;egeo-choc-mint;o-boticario;Brazil;unisex;3,15;110;2022;basil, mint, ginger, bergamot;sage, geranium, lavender, chocolate, davana, cinnamon;patchouli, cedar, cashmeran, tonka bean;unknown;unknown;aromatic;fresh spicy;green;warm spicy;woody
153;cherchez-la-femme;faberlic;Russia;women;3,15;182;2014;currant buds, bergamot, lemon, aldehydes, mandarin orange;freesia, peony, orchid, cardamom, cyclamen, rose;guaiac wood, sandalwood, white wood, ambergris;bertrand duchaufour;unknown;citrus;floral;aromatic;fresh;woody
154;dominant;antonio-maretti;Italy;men;3,15;33;2022;apple, lemon, cardamom;tarragon, sage, geranium;oakmoss, vanilla, cashmere wood;cristian calabro;unknown;aromatic;herbal;soft spicy;anis;mossy
155;cherish-escape;avon;USA;women;3,16;69;2020;pink grapefruit, pear, wild strawberry leaf;violet, rose petals, jasmine sambac;sandalwood, amber, dark chocolate;jerry caiazzo;unknown;violet;citrus;powdery;rose;floral
156;pur-blanca-elegance;avon;USA;women;3,16;317;2013;pear, strawberry, mandarin orange;gardenia, white orchid, jasmine;white musk, vanila, amber;unknown;unknown;white floral;sweet;fruity;powdery;musky
157;paper;commodity;USA;unisex;3,16;279;0;iso e super;cedar;sandalwood;unknown;unknown;woody;musky;powdery;amber;unknown
158;rose-amber-cologne-2024;jo-malone-london;UK;women;3,16;45;2024;clove, pink pepper;rose, ginger;amber, white musk, patchouli;unknown;unknown;rose;warm spicy;amber;musky;floral
159;flower-by-kenzo-summer-2008;kenzo;France;women;3,16;88;2008;ginger, mandarin orange, litchi;freesia, parma violet;white musk, incense;alberto morillas;unknown;floral;warm spicy;citrus;violet;powdery
160;crystal;bi-es;Poland;women;3,16;88;0;apple, grapefruit, galbanum, orange;jasmine, lily-of-the-valley, rose;musk, vanilla, amber, tonka bean, cedar;unknown;unknown;white floral;vanilla;green;musky;citrus
161;pink-taxi;brocard;Russia;women;3,16;123;2000;strawberry, black currant, apple;sweet pea, rose, jasmine, freesia;musk, sandalwood, amber;unknown;unknown;fruity;sweet;floral;musky;unknown
162;zest-z-t;borntostandout;South Korea;unisex;3,16;55;2022;gin, juniper, lemon verbena, pink pepper, guatemalan cardamom;coriander, clary sage, black pepper;elemi, patchouli, virginia cedar;honorine blanc;unknown;aromatic;woody;fresh spicy;soft spicy;herbal
163;urbane;vivamor-parfums;France;unisex;3,16;32;2022;grapefruit, pink pepper, brazilian orange, bergamot, lemon;cardamom, lavender, neroli, gin;amber, sandalwood, musk;chris maurice;unknown;citrus;aromatic;warm spicy;soft spicy;amber
164;silent;parfums-genty;Russia;women;3,16;31;2016;green notes, apple;peony, peach, rose;musk, cedar;unknown;unknown;green;fruity;fresh;floral;musky
165;goji;l-erbolario;Italy;unisex;3,16;58;2015;almond, italian lemon, calabrian bergamot;goji berries, iris, french rose, star anise;patchouli, vanila, vetiver;unknown;unknown;iris;powdery;fruity;earthy;woody
166;aventus-oil;creed;France;men;3,17;36;2021;pineapple, bergamot, black currant, apple;birch, patchouli, jasmine, rose;oakmoss, musk, ambergris, vanilla;unknown;unknown;woody;fruity;mossy;earthy;leather
167;more-is-more;wilgermain;Spain;unisex;3,17;30;2020;chinese osmanthus, clary sage, davana;rose water, broom, leather;haitian vetiver, ambrette (musk mallow), singapore patchouli;rodrigo flores-roux;unknown;aromatic;floral;rose;yellow floral;soft spicy
168;cherry-lady-delicious;brocard;Russia;women;3,17;87;2017;milk, cacao, almond, cloves, lime;cherry, raspberry, jasmine;vanilla, amber;michel gouges;unknown;cherry;sweet;lactonic;cacao;almond
169;slytherin-parfum;house-of-sillage;USA;unisex;3,17;40;2022;grapefruit, bergamot, cardamom;tobacco, black rose, clary sage;patchouli, australian sandalwood, musk;unknown;unknown;citrus;woody;warm spicy;patchouli;aromatic
170;whispers-of-time;house-of-sillage;USA;women;3,17;47;2017;bergamot, tunisian neroli;orange blossom, ginger;cedar, musk;unknown;unknown;citrus;white floral;woody;fresh spicy;warm spicy
171;the-lawyer;zarkoperfume;Denmark;unisex;3,17;112;2020;bergamot, mandarin orange, lemon;spices, dark chocolate, white orchid;resins, sandalwood, musk;zarko ahlmann pavlov;unknown;citrus;amber;woody;warm spicy;powdery
172;bonne-etoile-baby-dior;dior;France;unisex;3,18;28;2023;green pear;wild rose;white musk;francis kurkdjian;unknown;musky;powdery;unknown;unknown;unknown
173;habit-rouge-l-instinct;guerlain;France;men;3,18;247;2022;green notes, grapefruit, bergamot;cannabis, mate, red rose;leather, patchouli, vanilla;delphine jelk;unknown;green;citrus;aromatic;cannabis;fresh spicy
174;neroli-portofino-parfum;tom-ford;USA;unisex;3,18;101;2024;neroli, bergamot, blood orange, lemon;tunisian neroli, clary sage, jasmine sambac, pitosporum;sylkolide, musk, amber;unknown;unknown;citrus;musky;white floral;amber;aromatic
175;shahrazad-saherezada;brocard;Russia;women;3,18;72;0;orange, bergamot;tuberose, magnolia;amber, vanilla, musk;unknown;unknown;citrus;tuberose;floral;white floral;amber
176;oceanica;faberlic;Russia;women;3,18;39;2017;cucumber, sea notes, black currant leaf;water lily, violet, cyclamen;musk;maurice roucel;unknown;aquatic;ozonic;marine;floral;green
177;life-is-now-for-him;mexx;Netherlands;men;3,18;39;2015;cardamom, bergamot, pineapple, apple;sea notes, lavender, freesia;sandalwood, patchouli;unknown;unknown;aromatic;warm spicy;woody;fruity;marine
178;osmanthus-fragrans;acqua-di-stresa;Italy;women;3,18;33;0;osmanthus, pomegranate;rose, camellia, jasmine, hyacinth;musk, amber;unknown;unknown;floral;fruity;rose;powdery;lactonic
179;campfire-rebel;pinrose;USA;women;3,18;44;2014;whiskey, raspberry;incense, agarwood (oud);vetiver, bourbon vanilla;david apel;unknown;woody;amber;whiskey;smoky;oud
180;maroon;max-philip;France;women;3,18;28;2019;black currant, bergamot;iris, rose, jasmine;patchouli, caramel, leather, white musk;unknown;unknown;woody;caramel;iris;patchouli;powdery
181;pineapple;max-philip;France;unisex;3,18;51;2022;pineapple, pineapple leaf;coconut, patchouli, orange blossom;vanilla, sandalwood;unknown;unknown;sweet;woody;vanilla;coconut;fruity
182;summer-white;avon;USA;women;3,19;1086;2011;aldehydes, grapefruit, freesia;jasmine, lily-of-the-valley, orange, orchid;musk, sandalwood;unknown;unknown;aldehydic;musky;fresh;white floral;citrus
183;xi-an;guerlain;France;unisex;3,19;31;2021;bamboo;floral notes;sandalwood;thierry wasser;unknown;woody;floral;powdery;warm spicy;unknown
184;hyrax;zoologist-perfumes;Canada;unisex;3,19;717;2018;saffron, elemi, pink pepper, turkish rose;hyrax, whiskey, styrax, hyacinth;castoreum, civet, amber, benzoin, patchouli, sandalwood, tonka bean;sven pritzkoleit;unknown;musky;amber;animalic;leather;woody
185;puressence-by-ecobeauty;oriflame;Sweden;women;3,19;257;2012;basil, citruses, orange;orange blossom, ylang-ylang, jasmine, bulgarian rose;vetiver, spicy notes, heliotrope, tonka bean, vanilla;marie salamagne;unknown;aromatic;fresh spicy;citrus;green;woody
186;sorbet-jolie;faberlic;Russia;women;3,19;93;2017;frosted berries, green notes;pear ice cream, violet, magnolia;musk, sandalwood, ambrette (musk mallow), cedar;evelyne boulanger;unknown;fruity;musky;lactonic;powdery;green
187;citronica;faberlic;Russia;women;3,19;54;2017;bergamot, grapefruit, black currant blossom;bergamot, grapefruit blossom;oakmoss, patchouli, musk, sandalwood;alain allione;unknown;citrus;mossy;fresh spicy;woody;earthy
188;magda;lubin;France;women;3,19;86;2021;cherry, blackcurrant syrup, pomegranate, mandarin orange;tunisian orange blossom, indian tuberose, gardenia, cinnamon;amaretto, vanilla, sandalwood, peru balsam;delphine thierry;unknown;fruity;white floral;woody;almond;sweet
189;varens-original-borneo-dream;ulric-de-varens;France;women;3,19;27;2008;watermelon;ylang-ylang, jasmine;virginia cedar;pierre bourdon;unknown;ozonic;aquatic;yellow floral;white floral;woody
190;zwinger;rammstein;Germany;men;3,19;32;2019;animal notes;animal notes;animal notes;alexandre illan;unknown;animalic;musky;unknown;unknown;unknown
191;pretty-glamorous;avon;USA;women;3,2;40;2013;lemon, bergamot;peony;sandalwood;unknown;unknown;citrus;woody;floral;fresh;aromatic
192;wellness-by-clean-harmony;clean;USA;women;3,2;30;2008;italian lemon, eucalyptus, rosemary;jasmine, orange blossom, rose;cedar, musk;unknown;unknown;citrus;woody;aromatic;camphor;white floral
193;amabile;xerjoff;Italy;unisex;3,2;384;2020;green apple, amalfi lemon, calabrian bergamot, orange blossom;guatemalan cardamom, pink pepper, jasmine;mexican vanilla, atlas cedar, white musk, patchouli;chris maurice;unknown;citrus;warm spicy;woody;aromatic;white floral
194;les-fashion-stiletto;bi-es;Poland;women;3,2;35;0;almond, bergamot;rose, iris;cedar;unknown;unknown;almond;nutty;rose;woody;fruity
195;faberlic-by-valentin-yudashkin-rose;faberlic;Russia;women;3,2;195;2017;watery notes, water lily;lily-of-the-valley, peony, cyclamen, pear;musk;delphine lebeau;unknown;fresh;floral;aquatic;white floral;musky
196;velvet-amber;fragrance-du-bois;France;unisex;3,2;45;2020;geranium, lemon, cardamom, bergamot;leather, cypriol oil or nagarmotha, saffron, rose;cypriol oil or nagarmotha, agarwood (oud), patchouli, amber, sandalwood, musk, vanilla;christian carbonnel;unknown;woody;leather;warm spicy;earthy;fresh spicy
197;delicious-kisses;haute-fragrance-company-hfc;France;women;3,2;139;2017;raspberry, violet, bulgarian rose;papyrus, iris, sandalwood;patchouli, cedar, ambrette (musk mallow), musk;vincent ricord;unknown;woody;powdery;fruity;violet;patchouli
198;lulucastagnette;lulu-castagnette;France;women;3,2;84;2002;fig, bergamot;cotton candy, rose, jasmine, magnolia;vanilla, sandalwood, musk, patchouli, cedar;unknown;unknown;sweet;woody;powdery;vanilla;fruity
199;lili-fantasy;juliette-has-a-gun;France;women;3,21;757;2021;bubble gum;tuberose, jasmine;ambroxan, amber;unknown;unknown;white floral;amber;tuberose;musky;animalic
200;dodo;zoologist-perfumes;Canada;unisex;3,21;405;2019;fern, litchi, lime, raspberry;ambergris, balsam fir, geranium, rose;oakmoss, musk, sandalwood, patchouli, amber;joseph delapp;unknown;aromatic;fresh spicy;woody;amber;fruity
201;water-ivy;brocard;Russia;women;3,21;53;2021;watery notes, bergamot, peach;ivy, jasmine, bellflower, peony;white musk, moss;patrice martin;unknown;fresh;floral;green;aquatic;musky
202;collapse-of-hedonism-krakh-gedonizma;khaikin;Russia;unisex;3,21;43;2023;cognac, smoke, metallic notes;dark chocolate, leather, rose, smoke;dried plum, immortelle, vetiver, texas cedar, ambergris, ash;kirill khaikin;unknown;woody;sweet;warm spicy;smoky;fruity
203;jamaica-2-woman;puma;Germany;women;3,21;58;2008;pink grapefruit, melon, peach;violet leaf, jasmine, freesia, plum;patchouli, musk, vanilla;unknown;unknown;citrus;ozonic;patchouli;aquatic;floral
204;moscow-waltz-moskovskij-val-s;ladanika;Russia;unisex;3,21;33;2018;raspberry, violet, freesia;damask rose, rose hip, lilac;white musk, iris, patchouli;eugene firsanov;unknown;rose;floral;powdery;fruity;violet
205;ume;euphorium-brooklyn;USA;unisex;3,21;29;2018;plum, plum blossom, green tea, apricot, anise;oakmoss, yuzu, hinoki wood, incense, cedar;snow, earthy notes;unknown;unknown;fruity;fresh;woody;earthy;floral
206;musk-makkah;el-nabil;France;unisex;3,21;38;0;strawberry, raspberry;almond, cinnamon, vanilla;musk, amber;unknown;unknown;fruity;sweet;musky;powdery;almond
207;enjoy;franck-boclet;France;women;3,21;56;2021;bergamot, lemon, orange;nutmeg, rose, geranium, pepper, violet, cinnamon, jasmine;incense, ambroxan, white musk;bruno herve;unknown;fresh spicy;citrus;rose;aromatic;warm spicy
208;cocaine;franck-boclet;France;unisex;3,21;2800;2017;caramel, tobacco, bitter orange, red berries;tuberose, lily, orchid;monoi oil, vanilla, patchouli;unknown;unknown;white floral;tuberose;sweet;caramel;tropical
209;plumes;ds-durga;USA;unisex;3,22;49;2023;laurels, watery notes, coconut;frangipani, tuberose, jasmine, vine;vetyver, amyris, musk;unknown;unknown;aromatic;white floral;woody;floral;tuberose
210;le-male-xmas-limited-edition;jean-paul-gaultier;France;men;3,22;83;2023;mint;lavender;vanilla;francis kurkdjian;unknown;lavender;vanilla;aromatic;fresh spicy;green
211;floratta-in-gold;o-boticario;Brazil;women;3,22;969;2001;peach, pineapple, orchid, neroli;jasmine, heliotrope, lily-of-the-valley;amber, vanille, sandalwood, musk;sophia grojsman;unknown;fruity;powdery;sweet;vanilla;amber
212;prada-paradoxe-virtual-flower;prada;Italy;women;3,22;36;2024;bergamot;jasmine, neroli;musk, ambrette;unknown;unknown;white floral;musky;citrus;floral;powdery
213;glacier-ice;oriflame;Sweden;men;3,22;49;2010;bergamot, tangerine, apple;cypress, lemongrass, ivy;cedar, oakmoss, guaiac wood;marie salamagne;unknown;citrus;woody;fresh spicy;fruity;aromatic
214;u;adolfo-dominguez;Spain;women;3,22;36;2001;bergamot, raspberry, black currant, mandarin orange;rose, lily-of-the-valley, freesia, magnolia;sandalwood, patchouli, virginia cedar;ramon monegal;unknown;woody;citrus;fruity;floral;rose
215;alatau;faberlic;Russia;women;3,22;352;2008;water notes, mint, amalfi lemon, red berries;hyacinth, lily-of-the-valley, violet, orange blossom, wild rose;pine, oak moss, musk, vetiver, orris root, amber, patchouli;pierre bourdon;unknown;green;aromatic;woody;aquatic;fresh
216;walk-of-shame;antonio-maretti;Italy;women;3,22;36;2022;bergamot, pineapple, aldehydes;rose, gardenia;cedar, ambrox super;cristian calabro;unknown;citrus;woody;fruity;sweet;fresh
